loss,params,iteration,estimators,train_time
0.9023321631363199,"{'learning_rate': 0.18146103694872134, 'max_depth': 13, 'max_features': 4, 'min_samples_split': 2, 'subsample': 0.9134201845670344}",126,11,0.13811812800122425
0.9200676330773656,"{'learning_rate': 0.19736160271242442, 'max_depth': 13, 'max_features': 6, 'min_samples_split': 6, 'subsample': 0.9962446988712512}",127,8,0.07629417700081831
0.9419100447201468,"{'learning_rate': 0.05333148718234936, 'max_depth': 13, 'max_features': 3, 'min_samples_split': 2, 'subsample': 0.8240620118093485}",128,77,0.15176737099682214
0.9539747835147843,"{'learning_rate': 0.14294774511277236, 'max_depth': 10, 'max_features': 1, 'min_samples_split': 2, 'subsample': 0.7023881281130345}",129,6,0.05903831600153353
0.9452125260336288,"{'learning_rate': 0.08481463861047427, 'max_depth': 11, 'max_features': 5, 'min_samples_split': 2, 'subsample': 0.9950741241455284}",130,18,0.08577410499856342
0.9625745640263996,"{'learning_rate': 0.042801583991230116, 'max_depth': 14, 'max_features': 4, 'min_samples_split': 6, 'subsample': 0.9143204907249818}",131,79,0.19794203600031324
0.9814638208496276,"{'learning_rate': 0.020452641119691493, 'max_depth': 9, 'max_features': 1, 'min_samples_split': 2, 'subsample': 0.9886265152453385}",132,62,0.14463224499922944
0.9352732760341805,"{'learning_rate': 0.1752871373728712, 'max_depth': 13, 'max_features': 3, 'min_samples_split': 6, 'subsample': 0.9988118321655953}",133,10,0.07292597799823852
0.9941529551218322,"{'learning_rate': 0.006308724863370289, 'max_depth': 12, 'max_features': 4, 'min_samples_split': 3, 'subsample': 0.8461234578119237}",134,84,0.22595791400090093
0.9691183878300632,"{'learning_rate': 0.025230723913148883, 'max_depth': 11, 'max_features': 2, 'min_samples_split': 5, 'subsample': 0.7896005585660686}",135,42,0.1648879010026576
0.9920573679956792,"{'learning_rate': 0.0038679633507228985, 'max_depth': 8, 'max_features': 9, 'min_samples_split': 6, 'subsample': 0.9985173042890821}",136,100,0.432328024005983
0.9913237040837379,"{'learning_rate': 0.017005511540388443, 'max_depth': 14, 'max_features': 2, 'min_samples_split': 5, 'subsample': 0.6393630762004242}",137,35,0.12984083300398197
0.9497519902196472,"{'learning_rate': 0.07626789509533251, 'max_depth': 15, 'max_features': 3, 'min_samples_split': 2, 'subsample': 0.8937701018068818}",138,13,0.08831119199749082
0.9505703635214847,"{'learning_rate': 0.03369026238628565, 'max_depth': 9, 'max_features': 5, 'min_samples_split': 6, 'subsample': 0.9814051772877929}",139,95,0.2197646260028705
0.9727581234666158,"{'learning_rate': 0.11657774423447692, 'max_depth': 18, 'max_features': 8, 'min_samples_split': 6, 'subsample': 0.5413142283691812}",140,13,0.06626994300313527
0.9889935315881867,"{'learning_rate': 0.014110225027759079, 'max_depth': 12, 'max_features': 1, 'min_samples_split': 5, 'subsample': 0.9774358283897085}",141,39,0.13137481900048442
0.9529608003416647,"{'learning_rate': 0.09315047277891507, 'max_depth': 10, 'max_features': 6, 'min_samples_split': 2, 'subsample': 0.9970247077950365}",142,21,0.09564491499622818
0.9534088599282452,"{'learning_rate': 0.1602432353954977, 'max_depth': 13, 'max_features': 3, 'min_samples_split': 6, 'subsample': 0.9980262021380532}",143,6,0.06995745000313036
0.9249865353946161,"{'learning_rate': 0.1999248121736705, 'max_depth': 14, 'max_features': 4, 'min_samples_split': 5, 'subsample': 0.9698842260523449}",144,6,0.0613030489985249
0.9800341146799845,"{'learning_rate': 0.06789280795718908, 'max_depth': 6, 'max_features': 2, 'min_samples_split': 3, 'subsample': 0.9288882729725287}",145,14,0.07609812200098531
0.9398183095266476,"{'learning_rate': 0.131268675490915, 'max_depth': 19, 'max_features': 4, 'min_samples_split': 4, 'subsample': 0.9595530891047603}",146,12,0.0777370469950256
0.9519918393332222,"{'learning_rate': 0.1763347700468666, 'max_depth': 17, 'max_features': 5, 'min_samples_split': 3, 'subsample': 0.946439803113283}",147,7,0.062139491994457785
0.9214931306500158,"{'learning_rate': 0.14683518592701925, 'max_depth': 15, 'max_features': 3, 'min_samples_split': 3, 'subsample': 0.9389136140678621}",148,20,0.09018956000363687
0.9413955711258947,"{'learning_rate': 0.10950073653170521, 'max_depth': 16, 'max_features': 4, 'min_samples_split': 4, 'subsample': 0.9114233530493252}",149,13,0.09935249800037127
0.9493734666329424,"{'learning_rate': 0.11968631599385207, 'max_depth': 4, 'max_features': 5, 'min_samples_split': 4, 'subsample': 0.9642517758213912}",150,15,0.08159035599965136
0.9487797137530765,"{'learning_rate': 0.1577871438021717, 'max_depth': 18, 'max_features': 4, 'min_samples_split': 3, 'subsample': 0.9535835270718146}",151,9,0.06552622000162955
0.9565442731362761,"{'learning_rate': 0.10108108744704444, 'max_depth': 12, 'max_features': 4, 'min_samples_split': 5, 'subsample': 0.864342277153521}",152,11,0.06841751199681312
0.9967395410600266,"{'learning_rate': 0.002569294297699919, 'max_depth': 20, 'max_features': 3, 'min_samples_split': 4, 'subsample': 0.8851939364581904}",153,85,0.36712041700229747
0.9251266356608839,"{'learning_rate': 0.1882678459632049, 'max_depth': 19, 'max_features': 5, 'min_samples_split': 3, 'subsample': 0.9217496918510022}",154,7,0.07276563099730993
0.9623615325398353,"{'learning_rate': 0.08691853924382738, 'max_depth': 7, 'max_features': 3, 'min_samples_split': 4, 'subsample': 0.9337627440860335}",155,27,0.07910699800413568
0.942049047301015,"{'learning_rate': 0.1341692918980709, 'max_depth': 21, 'max_features': 4, 'min_samples_split': 5, 'subsample': 0.9054945059187214}",156,36,0.08849874999577878
0.9785894870516952,"{'learning_rate': 0.05974165734569767, 'max_depth': 5, 'max_features': 3, 'min_samples_split': 4, 'subsample': 0.9458011707833851}",157,25,0.08919643099943642
0.9444589980579946,"{'learning_rate': 0.07906864738644671, 'max_depth': 8, 'max_features': 5, 'min_samples_split': 3, 'subsample': 0.7791235731531573}",158,69,0.12191068800166249
0.9629543368250785,"{'learning_rate': 0.03928154951406913, 'max_depth': 11, 'max_features': 4, 'min_samples_split': 5, 'subsample': 0.8413186225638019}",159,35,0.1189725990043371
0.9378398703336446,"{'learning_rate': 0.16702878838594276, 'max_depth': 16, 'max_features': 2, 'min_samples_split': 4, 'subsample': 0.9832911640196726}",160,10,0.06751024899858749
0.9088562579099425,"{'learning_rate': 0.19980321120914674, 'max_depth': 15, 'max_features': 6, 'min_samples_split': 2, 'subsample': 0.9733686114805521}",161,30,0.09540860199922463
0.946703289741162,"{'learning_rate': 0.19697993333314018, 'max_depth': 13, 'max_features': 7, 'min_samples_split': 2, 'subsample': 0.9873578196451103}",162,41,0.10200342000462115
0.9757162670540493,"{'learning_rate': 0.046554458727590335, 'max_depth': 15, 'max_features': 6, 'min_samples_split': 2, 'subsample': 0.9912895079662878}",163,19,0.11681717100145761
0.9594019275944035,"{'learning_rate': 0.12027322828936146, 'max_depth': 14, 'max_features': 7, 'min_samples_split': 2, 'subsample': 0.9618384084841032}",164,9,0.06983705799939344
0.9191868770999504,"{'learning_rate': 0.19996105795669572, 'max_depth': 10, 'max_features': 6, 'min_samples_split': 2, 'subsample': 0.9930569152493469}",165,7,0.07777159699617187
0.941554927509064,"{'learning_rate': 0.1450104654900335, 'max_depth': 15, 'max_features': 6, 'min_samples_split': 2, 'subsample': 0.9750453793319013}",166,20,0.0970404029940255
0.9466772650807956,"{'learning_rate': 0.09303200644222986, 'max_depth': 14, 'max_features': 7, 'min_samples_split': 2, 'subsample': 0.9936187635357875}",167,11,0.09079118199588265
0.9457492112948831,"{'learning_rate': 0.06819434195240888, 'max_depth': 12, 'max_features': 8, 'min_samples_split': 2, 'subsample': 0.9844195202771668}",168,37,0.13785792199632851
0.9667121893016521,"{'learning_rate': 0.029939255182800203, 'max_depth': 13, 'max_features': 6, 'min_samples_split': 2, 'subsample': 0.9709111757551427}",169,35,0.15725236300204415
0.9539245367239426,"{'learning_rate': 0.10563733343713234, 'max_depth': 16, 'max_features': 7, 'min_samples_split': 2, 'subsample': 0.9870873153384336}",170,15,0.089346991997445
0.9979629918215265,"{'learning_rate': 0.0016133260433758756, 'max_depth': 15, 'max_features': 7, 'min_samples_split': 2, 'subsample': 0.9792989015958925}",171,100,0.5014871330058668
0.9446700841191528,"{'learning_rate': 0.1801613074013506, 'max_depth': 12, 'max_features': 6, 'min_samples_split': 2, 'subsample': 0.9973951793749741}",172,6,0.07118916600302327
0.9698113393772841,"{'learning_rate': 0.05455408774999683, 'max_depth': 17, 'max_features': 8, 'min_samples_split': 2, 'subsample': 0.9549957068483408}",173,32,0.12273834699590225
0.9200035279899116,"{'learning_rate': 0.1329206614971379, 'max_depth': 9, 'max_features': 5, 'min_samples_split': 2, 'subsample': 0.9668757386084189}",174,25,0.09195999399526045
0.9461788492911689,"{'learning_rate': 0.07380317196908585, 'max_depth': 14, 'max_features': 6, 'min_samples_split': 3, 'subsample': 0.7005616297246668}",175,21,0.09585847700509476
0.9948337906730155,"{'learning_rate': 0.005289544489750658, 'max_depth': 11, 'max_features': 1, 'min_samples_split': 6, 'subsample': 0.9924178153284162}",176,100,0.2921494289985276
0.9131612346330643,"{'learning_rate': 0.14993150765068072, 'max_depth': 17, 'max_features': 2, 'min_samples_split': 2, 'subsample': 0.9906413146875273}",177,9,0.10707847100275103
0.9341580784981764,"{'learning_rate': 0.0881921848662123, 'max_depth': 13, 'max_features': 5, 'min_samples_split': 3, 'subsample': 0.9816288550165879}",178,12,0.08950137299689231
0.9427025299641777,"{'learning_rate': 0.1150606039927917, 'max_depth': 11, 'max_features': 2, 'min_samples_split': 6, 'subsample': 0.8776322151210028}",179,18,0.06712258700281382
0.9431894963465149,"{'learning_rate': 0.16898650943942609, 'max_depth': 10, 'max_features': 3, 'min_samples_split': 2, 'subsample': 0.806715763882741}",180,8,0.06958582699735416
0.9806118331676303,"{'learning_rate': 0.012816148912224169, 'max_depth': 16, 'max_features': 4, 'min_samples_split': 6, 'subsample': 0.7426467121278878}",181,64,0.22712677699746564
0.9758648453533304,"{'learning_rate': 0.09895578016485228, 'max_depth': 12, 'max_features': 1, 'min_samples_split': 5, 'subsample': 0.926837156192374}",182,16,0.06653019999794196
0.9536227140230884,"{'learning_rate': 0.06053801414436109, 'max_depth': 9, 'max_features': 7, 'min_samples_split': 3, 'subsample': 0.975167530149614}",183,20,0.11119411599793239
0.9408681611865872,"{'learning_rate': 0.12767263821298483, 'max_depth': 13, 'max_features': 5, 'min_samples_split': 2, 'subsample': 0.9989802519919718}",184,20,0.0794200720047229
0.9504675102023612,"{'learning_rate': 0.03530849711174093, 'max_depth': 14, 'max_features': 9, 'min_samples_split': 6, 'subsample': 0.9893340730920946}",185,36,0.224640016000194
0.9993425117789454,"{'learning_rate': 0.010045063586718294, 'max_depth': 1, 'max_features': 3, 'min_samples_split': 5, 'subsample': 0.9945135573119398}",186,94,0.16292295700259274
0.9069284293503312,"{'learning_rate': 0.18645288680401703, 'max_depth': 18, 'max_features': 6, 'min_samples_split': 3, 'subsample': 0.89624985456695}",187,7,0.0648062089967425
0.9759071346145428,"{'learning_rate': 0.08021414225282515, 'max_depth': 6, 'max_features': 2, 'min_samples_split': 3, 'subsample': 0.8538804568055391}",188,15,0.08881222200579941
0.9941050487333878,"{'learning_rate': 0.025661555591987097, 'max_depth': 18, 'max_features': 4, 'min_samples_split': 3, 'subsample': 0.5845233794344671}",189,24,0.0850186739990022
0.9716612599807932,"{'learning_rate': 0.04932613055641348, 'max_depth': 20, 'max_features': 3, 'min_samples_split': 3, 'subsample': 0.9173240770292537}",190,17,0.09506077399419155
0.9300990020572464,"{'learning_rate': 0.14130435738235014, 'max_depth': 8, 'max_features': 5, 'min_samples_split': 3, 'subsample': 0.8963452809499469}",191,6,0.0870877859997563
0.9608413595627376,"{'learning_rate': 0.15695529018859442, 'max_depth': 7, 'max_features': 2, 'min_samples_split': 3, 'subsample': 0.7634720348899167}",192,14,0.06866679700033274
0.9998965119666506,"{'learning_rate': 0.008601025686237447, 'max_depth': 3, 'max_features': 1, 'min_samples_split': 3, 'subsample': 0.6552595903394374}",193,30,0.08673735400225269
0.9970023990415616,"{'learning_rate': 0.007033137400804353, 'max_depth': 4, 'max_features': 8, 'min_samples_split': 3, 'subsample': 0.8285959380093129}",194,100,0.1917125190011575
0.9751089650786967,"{'learning_rate': 0.1990179748852511, 'max_depth': 2, 'max_features': 6, 'min_samples_split': 4, 'subsample': 0.8691449399160216}",195,20,0.07104726999386912
0.9463659531569892,"{'learning_rate': 0.10992932532004017, 'max_depth': 19, 'max_features': 4, 'min_samples_split': 6, 'subsample': 0.9089031590369326}",196,12,0.07257638900046004
0.9733857096588506,"{'learning_rate': 0.0640513485856039, 'max_depth': 5, 'max_features': 5, 'min_samples_split': 5, 'subsample': 0.7924975892495487}",197,80,0.1358536239931709
0.9211215125438312,"{'learning_rate': 0.17851157818808475, 'max_depth': 18, 'max_features': 3, 'min_samples_split': 4, 'subsample': 0.996653193940826}",198,14,0.07186811300198315
0.9647783263156348,"{'learning_rate': 0.043335965037487136, 'max_depth': 10, 'max_features': 2, 'min_samples_split': 3, 'subsample': 0.9359161600748681}",199,25,0.11676732100022491
0.9650920580679884,"{'learning_rate': 0.09444756112773349, 'max_depth': 17, 'max_features': 1, 'min_samples_split': 6, 'subsample': 0.9499734966239862}",200,16,0.07515815899387235
0.9876008019851943,"{'learning_rate': 0.017774924729328512, 'max_depth': 8, 'max_features': 4, 'min_samples_split': 5, 'subsample': 0.8934249023969074}",201,45,0.14455481799814152
0.9988308233046166,"{'learning_rate': 0.002112454519794844, 'max_depth': 6, 'max_features': 3, 'min_samples_split': 5, 'subsample': 0.7049435195010966}",202,100,0.25077119899651734
0.9697162264565714,"{'learning_rate': 0.07402055099443326, 'max_depth': 21, 'max_features': 6, 'min_samples_split': 4, 'subsample': 0.9427521088831617}",203,39,0.10273416199925123
0.9988223663817325,"{'learning_rate': 0.0013579668425447813, 'max_depth': 11, 'max_features': 5, 'min_samples_split': 3, 'subsample': 0.8321101218846332}",204,100,0.4609278079951764
0.9401404359946456,"{'learning_rate': 0.12329387354244165, 'max_depth': 9, 'max_features': 4, 'min_samples_split': 6, 'subsample': 0.959564473760655}",205,18,0.10886559600476176
0.9964749082165792,"{'learning_rate': 0.14140715579319627, 'max_depth': 1, 'max_features': 2, 'min_samples_split': 3, 'subsample': 0.998520461857524}",206,26,0.06604743599746143
0.9340522710817439,"{'learning_rate': 0.1676994787584747, 'max_depth': 10, 'max_features': 7, 'min_samples_split': 2, 'subsample': 0.5321587952370452}",207,8,0.06854754000232788
0.9527438870199914,"{'learning_rate': 0.10350458797001155, 'max_depth': 5, 'max_features': 3, 'min_samples_split': 4, 'subsample': 0.9189411522978445}",208,37,0.1129445249971468
0.9675493479372835,"{'learning_rate': 0.08566969219879499, 'max_depth': 16, 'max_features': 1, 'min_samples_split': 6, 'subsample': 0.8789292371649322}",209,13,0.07099968400143553
0.9600744417737288,"{'learning_rate': 0.0674459535539114, 'max_depth': 7, 'max_features': 5, 'min_samples_split': 4, 'subsample': 0.8559987049212354}",210,37,0.09530806600378128
0.9366736644440663,"{'learning_rate': 0.18219557148087343, 'max_depth': 20, 'max_features': 4, 'min_samples_split': 5, 'subsample': 0.9342365516831317}",211,10,0.08212649900087854
0.940713988874776,"{'learning_rate': 0.054499684319343, 'max_depth': 13, 'max_features': 3, 'min_samples_split': 2, 'subsample': 0.9532734006385344}",212,53,0.1287096529995324
0.9919603524450497,"{'learning_rate': 0.004139039952016878, 'max_depth': 18, 'max_features': 1, 'min_samples_split': 3, 'subsample': 0.8129354902038992}",213,100,0.3427673370024422
0.9960388933535991,"{'learning_rate': 0.003179590669365756, 'max_depth': 12, 'max_features': 2, 'min_samples_split': 5, 'subsample': 0.7624605503147506}",214,100,0.30703593399812235
0.9708226472165589,"{'learning_rate': 0.020601860971372125, 'max_depth': 8, 'max_features': 6, 'min_samples_split': 5, 'subsample': 0.9957660216219552}",215,100,0.26453833500272594
0.9715343901436233,"{'learning_rate': 0.02902760901193054, 'max_depth': 11, 'max_features': 3, 'min_samples_split': 2, 'subsample': 0.9987862176845169}",216,34,0.14689577899844153
0.9260698208160357,"{'learning_rate': 0.11139583166200133, 'max_depth': 17, 'max_features': 5, 'min_samples_split': 6, 'subsample': 0.9977450505346838}",217,13,0.0999561700009508
0.9416977446413499,"{'learning_rate': 0.039463664039310536, 'max_depth': 15, 'max_features': 6, 'min_samples_split': 4, 'subsample': 0.8979857094581762}",218,30,0.17819451200193726
0.9481050414751518,"{'learning_rate': 0.15710739771249005, 'max_depth': 21, 'max_features': 7, 'min_samples_split': 6, 'subsample': 0.9982058287423812}",219,6,0.07222974100295687
0.9270434115754329,"{'learning_rate': 0.12533598337390642, 'max_depth': 9, 'max_features': 4, 'min_samples_split': 3, 'subsample': 0.9660057670444974}",220,9,0.07308393400307978
0.9466150118049841,"{'learning_rate': 0.08017638650699659, 'max_depth': 19, 'max_features': 2, 'min_samples_split': 2, 'subsample': 0.926389343796858}",221,16,0.08502522499475162
0.9216943555495228,"{'learning_rate': 0.19432877198304543, 'max_depth': 16, 'max_features': 5, 'min_samples_split': 4, 'subsample': 0.9462658416973542}",222,10,0.06415348899463424
0.9328157386040623,"{'learning_rate': 0.13541539989013707, 'max_depth': 14, 'max_features': 3, 'min_samples_split': 3, 'subsample': 0.8821445329423818}",223,6,0.06926288300019223
0.973644188469545,"{'learning_rate': 0.02392388613112773, 'max_depth': 12, 'max_features': 4, 'min_samples_split': 5, 'subsample': 0.8594211503479817}",224,31,0.14555980099976296
0.9813314236681692,"{'learning_rate': 0.09464939116021036, 'max_depth': 7, 'max_features': 1, 'min_samples_split': 6, 'subsample': 0.6274414737806627}",225,25,0.07904600600159029
0.9701553907544398,"{'learning_rate': 0.05971200730206842, 'max_depth': 15, 'max_features': 8, 'min_samples_split': 5, 'subsample': 0.7303209324379816}",226,45,0.12798155799828237
0.9990979844865094,"{'learning_rate': 0.002410918470821138, 'max_depth': 10, 'max_features': 3, 'min_samples_split': 2, 'subsample': 0.7990640350885283}",227,93,0.1922402560012415
0.9949813937558389,"{'learning_rate': 0.015518445671329012, 'max_depth': 4, 'max_features': 2, 'min_samples_split': 3, 'subsample': 0.9852403373485671}",228,37,0.1731834180027363
0.9603575144031944,"{'learning_rate': 0.051237947247588844, 'max_depth': 20, 'max_features': 9, 'min_samples_split': 4, 'subsample': 0.9100958199412391}",229,36,0.1435239080019528
0.9701683922228448,"{'learning_rate': 0.011359047399945464, 'max_depth': 8, 'max_features': 7, 'min_samples_split': 2, 'subsample': 0.94043629724248}",230,100,0.28571588799968595
0.9359722676361241,"{'learning_rate': 0.15473020323365236, 'max_depth': 11, 'max_features': 5, 'min_samples_split': 5, 'subsample': 0.9792094925439158}",231,7,0.08010785400256282
0.9993551144348177,"{'learning_rate': 0.0010255140507660486, 'max_depth': 14, 'max_features': 4, 'min_samples_split': 6, 'subsample': 0.9576028620459551}",232,100,0.4304722640008549
0.9711510768338898,"{'learning_rate': 0.07140012923875025, 'max_depth': 19, 'max_features': 3, 'min_samples_split': 3, 'subsample': 0.9710907737657813}",233,13,0.08828509900195058
0.9514413707704513,"{'learning_rate': 0.19759009203387184, 'max_depth': 13, 'max_features': 2, 'min_samples_split': 6, 'subsample': 0.8267896048542529}",234,6,0.059180188000027556
0.9891092691873122,"{'learning_rate': 0.03267676978237669, 'max_depth': 3, 'max_features': 6, 'min_samples_split': 4, 'subsample': 0.6849646148950724}",235,42,0.1266148219947354
0.9687596363292518,"{'learning_rate': 0.11816954532602092, 'max_depth': 6, 'max_features': 3, 'min_samples_split': 2, 'subsample': 0.963706466972343}",236,29,0.07408017900161212
0.9774023394757626,"{'learning_rate': 0.04504606461772391, 'max_depth': 5, 'max_features': 4, 'min_samples_split': 5, 'subsample': 0.9313321175912398}",237,32,0.09826854099810589
0.95421727326273,"{'learning_rate': 0.1427351797839606, 'max_depth': 9, 'max_features': 1, 'min_samples_split': 6, 'subsample': 0.8411386343418401}",238,13,0.07102478900196729
0.9382633464244758,"{'learning_rate': 0.10474965353968854, 'max_depth': 12, 'max_features': 6, 'min_samples_split': 3, 'subsample': 0.9042823838772964}",239,14,0.07974900800036266
0.9870260500942345,"{'learning_rate': 0.17730222011706656, 'max_depth': 2, 'max_features': 2, 'min_samples_split': 2, 'subsample': 0.95114620003102}",240,30,0.08262930999626406
0.9478967591472376,"{'learning_rate': 0.08616841178237514, 'max_depth': 17, 'max_features': 5, 'min_samples_split': 4, 'subsample': 0.9223787547876712}",241,14,0.08681058000365738
0.9327703526568847,"{'learning_rate': 0.19940324355750152, 'max_depth': 11, 'max_features': 2, 'min_samples_split': 5, 'subsample': 0.9965940247050769}",242,6,0.059262770002533216
0.911896593133816,"{'learning_rate': 0.16962319562052317, 'max_depth': 10, 'max_features': 4, 'min_samples_split': 4, 'subsample': 0.9765610459281201}",243,9,0.07180413699825294
0.9876412919966139,"{'learning_rate': 0.0369004648641142, 'max_depth': 14, 'max_features': 3, 'min_samples_split': 2, 'subsample': 0.9950643769320466}",244,21,0.08888139699411113
0.9527974293786725,"{'learning_rate': 0.12485473247394195, 'max_depth': 18, 'max_features': 7, 'min_samples_split': 3, 'subsample': 0.7729301625308297}",245,11,0.08721595499810064
0.9728625458090805,"{'learning_rate': 0.09959910769725691, 'max_depth': 17, 'max_features': 4, 'min_samples_split': 6, 'subsample': 0.8728041546700596}",246,23,0.07713419799983967
0.9826473239308271,"{'learning_rate': 0.013121303098380799, 'max_depth': 15, 'max_features': 8, 'min_samples_split': 3, 'subsample': 0.8895702722195061}",247,47,0.23233448400424095
0.950881051741539,"{'learning_rate': 0.07108386587458229, 'max_depth': 9, 'max_features': 5, 'min_samples_split': 5, 'subsample': 0.5252097591214651}",248,35,0.13423549200524576
0.9991711892448777,"{'learning_rate': 0.001893171626282609, 'max_depth': 13, 'max_features': 1, 'min_samples_split': 6, 'subsample': 0.6130120869264075}",249,96,0.22068349099572515
